Rollensatz;Anwendungsrolle;Benutzer;Gruppe;Gültig von;Gültig bis
Experte;Frontoffice_lesen;;KR_ANW_KVZD;;
Experte;Marktkommunikation_MSB_lesen;;KR_ANW_KVZD;;
Experte;Geraete_Bearbeitung_lesen;;KR_ANW_KVZD;;
Experte;Geraete_Bewegungen_lesen;;KR_ANW_KVZD;;
Experte;Controlling_Dezentrale_Anlagen;;KR_ANW_KVZD;;
Experte;Qualifikationsverfahren_lesen;;KR_ANW_KVZD;;
Experte;Auftrag_Buchungen_lesen;;KR_EXT_AUFT;;
Experte;Arbeitszeiterfassung_lesen;;KR_EXT_AUFT;;
Experte;Auftrag_Arbeit_lesen;;KR_EXT_AUFT;;
Experte;Auftrag_Artikel_Lager_lesen;;KR_EXT_AUFT;;
Experte;Auftrag_Belegwesen_lesen;;KR_EXT_AUFT;;
Experte;Auftrag_Informationen_lesen;;KR_EXT_AUFT;;
Experte;Auftrag_Maschinen_lesen;;KR_EXT_AUFT;;
Experte;Auftrag_Planung_lesen;;KR_EXT_AUFT;;
Experte;Auftrag_Verwaltung_lesen;;KR_EXT_AUFT;;
Experte;Inventur_lesen;;KR_EXT_AUFT;;
Experte;Leergutverwaltung_lesen;;KR_EXT_AUFT;;
Experte;Strukturdefintionen_lesen;;KR_EXT_AUFT;;
Experte;Tankabrechnung_lesen;;KR_EXT_AUFT;;
Experte;Controlling_Auftragsmanagement;;KR_EXT_AUFT;;
Experte;Posteingang_lesen;;KR_EXT_BASIS;;
Experte;Verwaltungsstruktur_Organisationsstruktur_lesen;;KR_EXT_BASIS;;
Experte;Controlling_Basis;;KR_EXT_BASIS;;
Experte;Beitragsmanagement_lesen;;KR_EXT_BEITR;;
Experte;Grundstueckskataster _lesen;;KR_EXT_BEITR;;
Experte;Controlling_Beitragsmanagement;;KR_EXT_BEITR;;
Experte;Gebuehrenerfassung_lesen;;KR_EXT_DEBI;;
Experte;Aussetzung_Saeumnis_lesen;;KR_EXT_DEBI;;
Experte;Vertragskonten_lesen;;KR_EXT_DEBI;;
Experte;Sicherheitsleistung_lesen;;KR_EXT_DEBI;;
Experte;Debitor_Ausbuchungen_EWB_lesen;;KR_EXT_DEBI;;
Experte;Bankclearing_lesen;;KR_EXT_DEBI;;
Experte;Ratenvereinbarungen_lesen;;KR_EXT_DEBI;;
Experte;Sperrverwaltung_lesen;;KR_EXT_DEBI;;
Experte;Debitor_Auszifferung_lesen;;KR_EXT_DEBI;;
Experte;Debitor_Zahlungslaeufe_lesen;;KR_EXT_DEBI;;
Experte;Schnittstellen_gerichtliches_Mahnwesen_lesen;;KR_EXT_DEBI;;
Experte;Mahnwesen_lesen;;KR_EXT_DEBI;;
Experte;Debitor_Offene_Posten_lesen;;KR_EXT_DEBI;;
Experte;Controlling_Debitoren;;KR_EXT_DEBI;;
Experte;Anlagenbuchhaltung_lesen;;KR_EXT_FIBU;;
Experte;Kostenrechnung_lesen;;KR_EXT_FIBU;;
Experte;Periodensaldenlaeufe_lesen;;KR_EXT_FIBU;;
Experte;Hauptbuch_Kasse_lesen;;KR_EXT_FIBU;;
Experte;Hauptbuch_Buchungsstammdaten_lesen;;KR_EXT_FIBU;;
Experte;Hauptbuch_Buchungserfassung_lesen;;KR_EXT_FIBU;;
Experte;Hauptbuch_Abrechnungszeitraeume_lesen;;KR_EXT_FIBU;;
Experte;Hauptbuch_Betriebsstruktur_lesen;;KR_EXT_FIBU;;
Experte;Umsatzsteuervoranmeldung_lesen;;KR_EXT_FIBU;;
Experte;Buchhalterische_Schnittstellen_lesen;;KR_EXT_FIBU;;
Experte;Hauptbuch_Berichtswesen_lesen;;KR_EXT_FIBU;;
Experte;Controlling_Hauptbuch;;KR_EXT_FIBU;;
Experte;Controlling_Kostenrechnung;;KR_EXT_FIBU;;
Experte;Controlling_Anlagenbuchhaltung;;KR_EXT_FIBU;;
Experte;Hauptbuch_Folgebuchungen_lesen;;KR_EXT_FIBU;;
Experte;Rechnungseingang_lesen;;KR_EXT_KREDI;;
Experte;Kreditor_Auszifferung_lesen;;KR_EXT_KREDI;;
Experte;Kreditor_Ausbuchungen_lesen;;KR_EXT_KREDI;;
Experte;Kreditor_Zahlungslaeufe_lesen;;KR_EXT_KREDI;;
Experte;Kreditor_Offene_Posten_lesen;;KR_EXT_KREDI;;
Experte;Controlling_Kreditoren;;KR_EXT_KREDI;;
Experte;Controlling_Rechnungseingang;;KR_EXT_KREDI;;
Experte;Frontoffice_lesen;;KR_EXT_KUND;;
Experte;CRM_lesen;;KR_EXT_KUND;;
Experte;Controlling_CRM;;KR_EXT_KUND;;
Experte;Controlling_Kundendaten;;KR_EXT_KUND;;
Experte;Rechnungsdokumentendruck;;KR_EXT_VABR;;
Experte;Abschlagsdokumentendruck;;KR_EXT_VABR;;
Experte;Grosskunden_und_Tarifkundenabrechnung_lesen;;KR_EXT_VABR;;
Experte;Controlling_Grosskunden_und_Tarifkundenabrechnung;;KR_EXT_VABR;;
Experte;Vertragsmanagement_lesen;;KR_EXT_VABR;;
Experte;Controlling_Vertragsmanagement;;KR_EXT_VABR;;
Experte;Eichung_Stichproben_lesen;;KR_EXT_VABR;;
Experte;Geraete_Bearbeitung_lesen;;KR_EXT_VABR;;
Experte;Geraete_Bewegungen_lesen;;KR_EXT_VABR;;
Experte;Geraete_Strukturen_lesen;;KR_EXT_VABR;;
Experte;Tagwerke_lesen;;KR_EXT_VABR;;
Experte;Technische_Messwerte_lesen;;KR_EXT_VABR;;
Experte;Turnustausch_lesen;;KR_EXT_VABR;;
Experte;Geraete_Stammdaten_lesen;;KR_EXT_VABR;;
Experte;Controlling_Ablesung_und_Ablesesteuerung;;KR_EXT_VABR;;
Standard;Controlling Auftrag und Zähler;;KR_EXT_VABR;;
Experte;Qualifikationsverfahren_lesen;;KR_EXT_VABR;;
Experte;Debitor_Offene_Posten_lesen;;KR_G_GJ;;
Experte;Beitragsmanagement_lesen;;KR_G_GJ;;
Experte;Grosskunden_und_Tarifkundenabrechnung_lesen;;KR_G_GJ;;
Experte;Frontoffice_lesen;;KR_G_GJ;;
Experte;Auftrag_Belegwesen_lesen;;KR_G_GJ;;
Experte;Rechnungseingang_lesen;;KR_G_GM;;
Experte;Gebuehrenerfassung_lesen;;KR_G_GM;;
Experte;Aussetzung_Saeumnis_lesen;;KR_G_GM;;
Experte;Vertragskonten_lesen;;KR_G_GM;;
Experte;Sicherheitsleistung_lesen;;KR_G_GM;;
Experte;Debitor_Ausbuchungen_EWB_lesen;;KR_G_GM;;
Experte;Bankclearing_lesen;;KR_G_GM;;
Experte;Ratenvereinbarungen_lesen;;KR_G_GM;;
Experte;Kreditor_Auszifferung_lesen;;KR_G_GM;;
Experte;Debitor_Auszifferung_lesen;;KR_G_GM;;
Experte;Kreditor_Ausbuchungen_lesen;;KR_G_GM;;
Experte;Debitor_Zahlungslaeufe_lesen;;KR_G_GM;;
Experte;Kreditor_Zahlungslaeufe_lesen;;KR_G_GM;;
Experte;Mahnwesen_lesen;;KR_G_GM;;
Experte;Kreditor_Offene_Posten_lesen;;KR_G_GM;;
Experte;Debitor_Offene_Posten_lesen;;KR_G_GM;;
Experte;Beitragsmanagement_lesen;;KR_G_GM;;
Experte;CRM_Keyuser;;KR_G_GM;;
Experte;Grosskunden_und_Tarifkundenabrechnung_lesen;;KR_G_GM;;
Experte;Controlling_Grosskunden_und_Tarifkundenabrechnung;;KR_G_GM;;
Experte;Grundstueckskataster _lesen;;KR_G_GM;;
Experte;Dokumentenarchivadministrator_lesen;;KR_G_GM;;
Experte;Anwendungsadministrator_lesen;;KR_G_GM;;
Experte;Benutzeradministrator_lesen;;KR_G_GM;;
Experte;Verwaltungsstruktur_Organisationsstruktur_lesen;;KR_G_GM;;
Experte;Dokumentenadministrator _lesen;;KR_G_GM;;
Experte;Kundensegmentierung_Keyuser;;KR_G_GM;;
Experte;Frontoffice_lesen;;KR_G_GM;;
Experte;Vertragsmanagement_lesen;;KR_G_GM;;
Experte;Vertriebskanalmanagement_Keyuser;;KR_G_GM;;
Experte;Controlling_CRM;;KR_G_GM;;
Experte;Controlling_Kundendaten;;KR_G_GM;;
Experte;Controlling_Vertragsmanagement;;KR_G_GM;;
Experte;Anlagenbuchhaltung_lesen;;KR_G_GM;;
Experte;Kostenrechnung_lesen;;KR_G_GM;;
Experte;Periodensaldenlaeufe_lesen;;KR_G_GM;;
Experte;Hauptbuch_Kasse_lesen;;KR_G_GM;;
Experte;Hauptbuch_Buchungsstammdaten_lesen;;KR_G_GM;;
Experte;Hauptbuch_Buchungserfassung_lesen;;KR_G_GM;;
Experte;Hauptbuch_Abrechnungszeitraeume_lesen;;KR_G_GM;;
Experte;Hauptbuch_Betriebsstruktur_lesen;;KR_G_GM;;
Experte;Hauptbuch_Sonderfunktionen_lesen;;KR_G_GM;;
Experte;Umsatzsteuervoranmeldung_lesen;;KR_G_GM;;
Experte;Buchhalterische_Schnittstellen_lesen;;KR_G_GM;;
Experte;Hauptbuch_Berichtswesen_lesen;;KR_G_GM;;
Experte;Auftrag_Schnittstellen;;KR_G_GM;;
Experte;Auftrag_Buchungen_lesen;;KR_G_GM;;
Experte;Arbeitszeiterfassung_lesen;;KR_G_GM;;
Experte;Auftrag_Arbeit_lesen;;KR_G_GM;;
Experte;Auftrag_Artikel_Lager_lesen;;KR_G_GM;;
Experte;Auftrag_Belegwesen_lesen;;KR_G_GM;;
Experte;Auftrag_Informationen_lesen;;KR_G_GM;;
Experte;Auftrag_Maschinen_lesen;;KR_G_GM;;
Experte;Auftrag_Planung_lesen;;KR_G_GM;;
Experte;Auftrag_Verwaltung_lesen;;KR_G_GM;;
Experte;Dezentrale_Anlagen_lesen;;KR_G_GM;;
Experte;Eichung_Stichproben_lesen;;KR_G_GM;;
Experte;Geraete_Bearbeitung_lesen;;KR_G_GM;;
Experte;Geraete_Bewegungen_lesen;;KR_G_GM;;
Experte;Geraete_Strukturen_lesen;;KR_G_GM;;
Experte;Instandhaltungsmanagement_lesen;;KR_G_GM;;
Experte;Inventur_lesen;;KR_G_GM;;
Experte;Strukturdefintionen_lesen;;KR_G_GM;;
Experte;Tagwerke_lesen;;KR_G_GM;;
Experte;Technische_Auftraege_lesen;;KR_G_GM;;
Experte;Technische_Messwerte_lesen;;KR_G_GM;;
Experte;Turnustausch_lesen;;KR_G_GM;;
Experte;Geraete_Stammdaten_lesen;;KR_G_GM;;
Experte;Controlling_Dienste;;KR_G_GM;;
Experte;Controlling_Basis;;KR_G_GM;;
Experte;Process_Builder_Keyuser;;KR_G_GM;;
Experte;Process_Builder_Steuerung;;KR_G_GM;;
Experte;Aktivitaetenmanagement_Keyuser;;KR_G_GM;;
Experte;Beschwerdemanagement_Keyuser;;KR_G_GM;;
Experte;CRM_Schnittstelle;;KR_G_GM;;
Experte;Controlling_Hauptbuch;;KR_G_GM;;
Experte;Controlling_Kostenrechnung;;KR_G_GM;;
Experte;Controlling_Anlagenbuchhaltung;;KR_G_GM;;
Experte;Hauptbuch_Folgebuchungen_lesen;;KR_G_GM;;
Experte;Controlling_Debitoren;;KR_G_GM;;
Experte;Controlling_Kreditoren;;KR_G_GM;;
Experte;Controlling_Rechnungseingang;;KR_G_GM;;
Experte;Controlling_Beitragsmanagement;;KR_G_GM;;
Experte;Controlling_Geraetemanagement;;KR_G_GM;;
Experte;Controlling_Ablesung_und_Ablesesteuerung;;KR_G_GM;;
Experte;Controlling_Dezentrale_Anlagen;;KR_G_GM;;
Experte;Controlling_Auftragsmanagement;;KR_G_GM;;
Experte;Qualifikationsverfahren_lesen;;KR_G_GM;;
Experte;Gebuehrenerfassung_lesen;;KR_KP_GL;;
Experte;Aussetzung_Saeumnis_lesen;;KR_KP_GL;;
Experte;Vertragskonten_lesen;;KR_KP_GL;;
Experte;Sicherheitsleistung_lesen;;KR_KP_GL;;
Experte;Debitor_Ausbuchungen_EWB_lesen;;KR_KP_GL;;
Experte;Bankclearing_lesen;;KR_KP_GL;;
Experte;Ratenvereinbarungen_lesen;;KR_KP_GL;;
Experte;Sperrverwaltung_lesen;;KR_KP_GL;;
Experte;Kreditor_Auszifferung_lesen;;KR_KP_GL;;
Experte;Debitor_Auszifferung_lesen;;KR_KP_GL;;
Experte;Kreditor_Ausbuchungen_lesen;;KR_KP_GL;;
Experte;Debitor_Zahlungslaeufe_lesen;;KR_KP_GL;;
Experte;Debitor_Externe_Zahlungsdienstleister_lesen;;KR_KP_GL;;
Experte;Debitor_Kuendigungsmanagement_lesen;;KR_KP_GL;;
Experte;Kassenautomat_lesen;;KR_KP_GL;;
Experte;Kreditor_Zahlungslaeufe_lesen;;KR_KP_GL;;
Experte;Schnittstellen_gerichtliches_Mahnwesen_lesen;;KR_KP_GL;;
Experte;Mahnwesen_lesen;;KR_KP_GL;;
Experte;Kreditor_Offene_Posten_lesen;;KR_KP_GL;;
Experte;Debitor_Offene_Posten_lesen;;KR_KP_GL;;
Experte;Grosskunden_und_Tarifkundenabrechnung_lesen;;KR_KP_GL;;
Experte;Benutzeradministrator_lesen;;KR_KP_GL;;
Experte;Frontoffice_lesen;;KR_KP_GL;;
Experte;Anlagenbuchhaltung_lesen;;KR_KP_GL;;
Experte;Periodensaldenlaeufe_lesen;;KR_KP_GL;;
Experte;Forderungsuebergang_lesen;;KR_KP_GL;;
Experte;Parallele_Rechnungslegung_lesen;;KR_KP_GL;;
Experte;Hauptbuch_Kasse_lesen;;KR_KP_GL;;
Experte;Hauptbuch_Buchungsstammdaten_lesen;;KR_KP_GL;;
Experte;Hauptbuch_Buchungserfassung_lesen;;KR_KP_GL;;
Experte;Hauptbuch_Abrechnungszeitraeume_lesen;;KR_KP_GL;;
Experte;Hauptbuch_Betriebsstruktur_lesen;;KR_KP_GL;;
Experte;Hauptbuch_Sonderfunktionen_lesen;;KR_KP_GL;;
Experte;Umsatzsteuervoranmeldung_lesen;;KR_KP_GL;;
Experte;Buchhalterische_Schnittstellen_lesen;;KR_KP_GL;;
Experte;Hauptbuch_Berichtswesen_lesen;;KR_KP_GL;;
Kompakt;Auftragsmanagement;;KR_KP_GL;;
Experte;Controlling_Hauptbuch;;KR_KP_GL;;
Experte;Hauptbuch_Folgebuchungen_lesen;;KR_KP_GL;;
Experte;Gebuehrenerfassung_lesen;;KR_KP_KEY;;
Experte;Aussetzung_Saeumnis_lesen;;KR_KP_KEY;;
Experte;Vertragskonten_lesen;;KR_KP_KEY;;
Experte;Sicherheitsleistung_lesen;;KR_KP_KEY;;
Experte;Debitor_Ausbuchungen_EWB_lesen;;KR_KP_KEY;;
Experte;Bankclearing_lesen;;KR_KP_KEY;;
Experte;Ratenvereinbarungen_lesen;;KR_KP_KEY;;
Experte;Sperrverwaltung_lesen;;KR_KP_KEY;;
Experte;Kreditor_Auszifferung_lesen;;KR_KP_KEY;;
Experte;Debitor_Auszifferung_lesen;;KR_KP_KEY;;
Experte;Kreditor_Ausbuchungen_lesen;;KR_KP_KEY;;
Experte;Debitor_Zahlungslaeufe_lesen;;KR_KP_KEY;;
Experte;Debitor_Externe_Zahlungsdienstleister_lesen;;KR_KP_KEY;;
Experte;Debitor_Kuendigungsmanagement_lesen;;KR_KP_KEY;;
Experte;Kassenautomat_lesen;;KR_KP_KEY;;
Experte;Kreditor_Zahlungslaeufe_lesen;;KR_KP_KEY;;
Experte;Schnittstellen_gerichtliches_Mahnwesen_lesen;;KR_KP_KEY;;
Experte;Mahnwesen_lesen;;KR_KP_KEY;;
Experte;Kreditor_Offene_Posten_lesen;;KR_KP_KEY;;
Experte;Debitor_Offene_Posten_lesen;;KR_KP_KEY;;
Experte;Grosskunden_und_Tarifkundenabrechnung_lesen;;KR_KP_KEY;;
Experte;Frontoffice_lesen;;KR_KP_KEY;;
Experte;Anlagenbuchhaltung_lesen;;KR_KP_KEY;;
Experte;Periodensaldenlaeufe_lesen;;KR_KP_KEY;;
Experte;Forderungsuebergang_lesen;;KR_KP_KEY;;
Experte;Parallele_Rechnungslegung_lesen;;KR_KP_KEY;;
Experte;Hauptbuch_Kasse_lesen;;KR_KP_KEY;;
Experte;Hauptbuch_Buchungsstammdaten_lesen;;KR_KP_KEY;;
Experte;Hauptbuch_Buchungserfassung_lesen;;KR_KP_KEY;;
Experte;Hauptbuch_Abrechnungszeitraeume_lesen;;KR_KP_KEY;;
Experte;Hauptbuch_Betriebsstruktur_lesen;;KR_KP_KEY;;
Experte;Hauptbuch_Sonderfunktionen_lesen;;KR_KP_KEY;;
Experte;Umsatzsteuervoranmeldung_lesen;;KR_KP_KEY;;
Experte;Buchhalterische_Schnittstellen_lesen;;KR_KP_KEY;;
Experte;Hauptbuch_Berichtswesen_lesen;;KR_KP_KEY;;
Kompakt;Auftragsmanagement;;KR_KP_KEY;;
Experte;Controlling_Hauptbuch;;KR_KP_KEY;;
Experte;Hauptbuch_Folgebuchungen_lesen;;KR_KP_KEY;;
Experte;Rechnungseingang_lesen;;KR_KP_SB1;;
Experte;Gebuehrenerfassung_lesen;;KR_KP_SB1;;
Experte;Aussetzung_Saeumnis_lesen;;KR_KP_SB1;;
Experte;Vertragskonten_lesen;;KR_KP_SB1;;
Experte;Sicherheitsleistung_lesen;;KR_KP_SB1;;
Experte;Debitor_Ausbuchungen_EWB_lesen;;KR_KP_SB1;;
Experte;Bankclearing_lesen;;KR_KP_SB1;;
Experte;Ratenvereinbarungen_lesen;;KR_KP_SB1;;
Experte;Sperrverwaltung_lesen;;KR_KP_SB1;;
Experte;Kreditor_Auszifferung_lesen;;KR_KP_SB1;;
Experte;Debitor_Auszifferung_lesen;;KR_KP_SB1;;
Experte;Kreditor_Ausbuchungen_lesen;;KR_KP_SB1;;
Experte;Debitor_Zahlungslaeufe_lesen;;KR_KP_SB1;;
Experte;Debitor_Externe_Zahlungsdienstleister_lesen;;KR_KP_SB1;;
Experte;Debitor_Kuendigungsmanagement_lesen;;KR_KP_SB1;;
Experte;Kassenautomat_lesen;;KR_KP_SB1;;
Experte;Kreditor_Zahlungslaeufe_lesen;;KR_KP_SB1;;
Experte;Schnittstellen_gerichtliches_Mahnwesen_lesen;;KR_KP_SB1;;
Experte;Mahnwesen_lesen;;KR_KP_SB1;;
Experte;Kreditor_Offene_Posten_lesen;;KR_KP_SB1;;
Experte;Debitor_Offene_Posten_lesen;;KR_KP_SB1;;
Experte;Zaehlerstaende_und_Energiemengen;;KR_KP_SB1;;
Experte;Rechnungsdokumentendruck;;KR_KP_SB1;;
Experte;Simulationsrechnungen_und_Bilanzabgrenzung;;KR_KP_SB1;;
Experte;Umsatzstatistik;;KR_KP_SB1;;
Experte;Grosskunden_und_Tarifkundenabrechnung_lesen;;KR_KP_SB1;;
Experte;Verwaltungsstruktur_Organisationsstruktur_lesen;;KR_KP_SB1;;
Experte;Frontoffice_lesen;;KR_KP_SB1;;
Experte;Anlagenbuchhaltung_lesen;;KR_KP_SB1;;
Experte;Periodensaldenlaeufe_lesen;;KR_KP_SB1;;
Experte;Forderungsuebergang_lesen;;KR_KP_SB1;;
Experte;Parallele_Rechnungslegung_lesen;;KR_KP_SB1;;
Experte;Hauptbuch_Kasse_lesen;;KR_KP_SB1;;
Experte;Hauptbuch_Buchungsstammdaten_lesen;;KR_KP_SB1;;
Experte;Hauptbuch_Berichtswesen;;KR_KP_SB1;;
Experte;Hauptbuch_Buchungserfassung_lesen;;KR_KP_SB1;;
Experte;Hauptbuch_Abrechnungszeitraeume_lesen;;KR_KP_SB1;;
Experte;Hauptbuch_Betriebsstruktur_lesen;;KR_KP_SB1;;
Experte;Hauptbuch_Sonderfunktionen_lesen;;KR_KP_SB1;;
Experte;Umsatzsteuervoranmeldung_lesen;;KR_KP_SB1;;
Experte;Buchhalterische_Schnittstellen_lesen;;KR_KP_SB1;;
Experte;Auftrag_Verwaltung_lesen;;KR_KP_SB1;;
Experte;Eichung_Stichproben_lesen;;KR_KP_SB1;;
Experte;Geraete_Bearbeitung_lesen;;KR_KP_SB1;;
Experte;Geraete_Bewegungen_lesen;;KR_KP_SB1;;
Experte;Geraete_Strukturen_lesen;;KR_KP_SB1;;
Experte;Tagwerke_lesen;;KR_KP_SB1;;
Experte;Technische_Messwerte_lesen;;KR_KP_SB1;;
Experte;Turnustausch_lesen;;KR_KP_SB1;;
Experte;Geraete_Stammdaten_lesen;;KR_KP_SB1;;
Experte;Controlling_Hauptbuch;;KR_KP_SB1;;
Experte;Hauptbuch_Folgebuchungen_lesen;;KR_KP_SB1;;
Experte;Controlling_Ablesung_und_Ablesesteuerung;;KR_KP_SB1;;
Experte;Controlling_Dezentrale_Anlagen;;KR_KP_SB1;;
Experte;Qualifikationsverfahren_lesen;;KR_KP_SB1;;
Experte;Rechnungseingang_Keyuser;;KR_KRB_GL;;
Experte;Gebuehrenerfassung_Keyuser;;KR_KRB_GL;;
Experte;Debitor_Ausbuchungen_EWB_Keyuser;;KR_KRB_GL;;
Experte;Bankclearing_Keyuser;;KR_KRB_GL;;
Experte;Ratenvereinbarungen_lesen;;KR_KRB_GL;;
Experte;Kreditor_Auszifferung_Keyuser;;KR_KRB_GL;;
Experte;Debitor_Auszifferung_Keyuser;;KR_KRB_GL;;
Experte;Kreditor_Ausbuchungen_Keyuser;;KR_KRB_GL;;
Experte;Kreditor_Offene_Posten_Keyuser;;KR_KRB_GL;;
Experte;Debitor_Offene_Posten_Keyuser;;KR_KRB_GL;;
Experte;Debitor_Zahlungslaeufe_Keyuser;;KR_KRB_GL;;
Experte;Kreditor_Zahlungslaeufe_Keyuser;;KR_KRB_GL;;
Experte;Mahnwesen_lesen;;KR_KRB_GL;;
Experte;Umsatzstatistik;;KR_KRB_GL;;
Experte;Benutzeradministrator_lesen;;KR_KRB_GL;;
Experte;Dokumentenadministrator _lesen;;KR_KRB_GL;;
Experte;Frontoffice_lesen;;KR_KRB_GL;;
Experte;Kostenrechnung_lesen;;KR_KRB_GL;;
Experte;Periodensaldenlaeufe_lesen;;KR_KRB_GL;;
Experte;Buchhalterische_Schnittstellen_Keyuser;;KR_KRB_GL;;
Experte;Hauptbuch_Berichtswesen_Keyuser;;KR_KRB_GL;;
Experte;Hauptbuch_Kasse_Keyuser;;KR_KRB_GL;;
Experte;Hauptbuch_Abrechnungszeitraeume_Keyuser;;KR_KRB_GL;;
Experte;Hauptbuch_Buchungsstammdaten_Keyuser;;KR_KRB_GL;;
Experte;Hauptbuch_Buchungserfassung_Keyuser;;KR_KRB_GL;;
Experte;Hauptbuch_Betriebsstruktur_Keyuser;;KR_KRB_GL;;
Experte;Umsatzsteuervoranmeldung_Keyuser;;KR_KRB_GL;;
Experte;Belege_buchen_Keyuser;;KR_KRB_GL;;
Experte;Auftrag_Buchungen_Keyuser;;KR_KRB_GL;;
Experte;Auftrag_Informationen;;KR_KRB_GL;;
Experte;Auftrag_Belegwesen;;KR_KRB_GL;;
Experte;Auftrag_Arbeit_lesen;;KR_KRB_GL;;
Experte;Auftrag_Buchungen;;KR_KRB_GL;;
Experte;Inventur_lesen;;KR_KRB_GL;;
Experte;Controlling_Basis;;KR_KRB_GL;;
Experte;Batchjob_Keyuser;;KR_KRB_GL;;
Experte;DSGVO_Verantwortung;;KR_KRB_GL;;
Experte;Frontoffice_Tarifkunden_KD;;KR_KRB_GL;;
Experte;Controlling_Hauptbuch;;KR_KRB_GL;;
Experte;Controlling_Anlagenbuchhaltung;;KR_KRB_GL;;
Experte;Controlling_Debitoren;;KR_KRB_GL;;
Experte;Controlling_Kreditoren;;KR_KRB_GL;;
Experte;Controlling_Rechnungseingang;;KR_KRB_GL;;
Experte;Controlling_Auftragsmanagement;;KR_KRB_GL;;
Experte;Rechnungseingang_buchen;;KR_KRB_SB1;;
Experte;Gebuehrenerfassung_buchen;;KR_KRB_SB1;;
Experte;Debitor_Ausbuchungen_EWB_buchen;;KR_KRB_SB1;;
Experte;Bankclearing_Keyuser;;KR_KRB_SB1;;
Experte;Ratenvereinbarungen_Keyuser;;KR_KRB_SB1;;
Experte;Debitor_Auszifferung;;KR_KRB_SB1;;
Experte;Kreditor_Auszifferung_lesen;;KR_KRB_SB1;;
