Rollensatz;Anwendungsrolle;Benutzer;Gruppe;Gültig von;Gültig bis
Experte;Kreditor_Ausbuchungen_erfassen;;KR_KRB_SB1;;
Experte;Debitor_Zahlungslaeufe_Keyuser;;KR_KRB_SB1;;
Experte;Kreditor_Zahlungslaeufe_Keyuser;;KR_KRB_SB1;;
Experte;Mahnwesen_lesen;;KR_KRB_SB1;;
Experte;Kreditor_Offene_Posten;;KR_KRB_SB1;;
Experte;Debitor_Offene_Posten;;KR_KRB_SB1;;
Experte;Frontoffice_lesen;;KR_KRB_SB1;;
Experte;Anlagenbuchhaltung_Keyuser;;KR_KRB_SB1;;
Experte;Kostenrechnung_lesen;;KR_KRB_SB1;;
Experte;Periodensaldenlaeufe_lesen;;KR_KRB_SB1;;
Experte;Buchhalterische_Schnittstellen;;KR_KRB_SB1;;
Experte;Hauptbuch_Abrechnungszeitraeume_Keyuser;;KR_KRB_SB1;;
Experte;Hauptbuch_Buchungsstammdaten_Keyuser;;KR_KRB_SB1;;
Experte;Hauptbuch_Buchungserfassung_Keyuser;;KR_KRB_SB1;;
Experte;Hauptbuch_Buchungsstammdaten_lesen;;KR_KRB_SB1;;
Experte;Hauptbuch_Berichtswesen;;KR_KRB_SB1;;
Experte;Hauptbuch_Buchungserfassung_buchen;;KR_KRB_SB1;;
Experte;Hauptbuch_Betriebsstruktur_lesen;;KR_KRB_SB1;;
Experte;Umsatzsteuervoranmeldung;;KR_KRB_SB1;;
Experte;Belege_buchen_Keyuser;;KR_KRB_SB1;;
Experte;Auftrag_Informationen;;KR_KRB_SB1;;
Experte;Auftrag_Belegwesen;;KR_KRB_SB1;;
Experte;Auftrag_Buchungen;;KR_KRB_SB1;;
Experte;Inventur_lesen;;KR_KRB_SB1;;
Experte;Frontoffice_Tarifkunden_KD;;KR_KRB_SB1;;
Experte;Controlling_Hauptbuch;;KR_KRB_SB1;;
Experte;Controlling_Anlagenbuchhaltung;;KR_KRB_SB1;;
Experte;Controlling_Debitoren;;KR_KRB_SB1;;
Experte;Controlling_Kreditoren;;KR_KRB_SB1;;
Experte;Controlling_Rechnungseingang;;KR_KRB_SB1;;
Experte;Controlling_Auftragsmanagement;;KR_KRB_SB1;;
Experte;Rechnungseingang_buchen;;KR_KRB_SB2;;
Experte;Gebuehrenerfassung_buchen;;KR_KRB_SB2;;
Experte;Debitor_Ausbuchungen_EWB_buchen;;KR_KRB_SB2;;
Experte;Bankclearing_Keyuser;;KR_KRB_SB2;;
Experte;Ratenvereinbarungen_Keyuser;;KR_KRB_SB2;;
Experte;Kreditor_Auszifferung;;KR_KRB_SB2;;
Experte;Debitor_Auszifferung;;KR_KRB_SB2;;
Experte;Kreditor_Ausbuchungen_buchen;;KR_KRB_SB2;;
Experte;Debitor_Zahlungslaeufe_Keyuser;;KR_KRB_SB2;;
Experte;Kreditor_Zahlungslaeufe_Keyuser;;KR_KRB_SB2;;
Experte;Mahnwesen_Keyuser;;KR_KRB_SB2;;
Experte;Kreditor_Offene_Posten;;KR_KRB_SB2;;
Experte;Debitor_Offene_Posten;;KR_KRB_SB2;;
Experte;Frontoffice_lesen;;KR_KRB_SB2;;
Experte;Anlagenbuchhaltung_lesen;;KR_KRB_SB2;;
Experte;Kostenrechnung_lesen;;KR_KRB_SB2;;
Experte;Periodensaldenlaeufe_lesen;;KR_KRB_SB2;;
Experte;Buchhalterische_Schnittstellen;;KR_KRB_SB2;;
Experte;Hauptbuch_Kasse_Keyuser;;KR_KRB_SB2;;
Experte;Hauptbuch_Buchungsstammdaten_lesen;;KR_KRB_SB2;;
Experte;Hauptbuch_Berichtswesen;;KR_KRB_SB2;;
Experte;Hauptbuch_Buchungserfassung_buchen;;KR_KRB_SB2;;
Experte;Hauptbuch_Abrechnungszeitraeume_lesen;;KR_KRB_SB2;;
Experte;Hauptbuch_Betriebsstruktur_lesen;;KR_KRB_SB2;;
Experte;Umsatzsteuervoranmeldung;;KR_KRB_SB2;;
Experte;Auftrag_Informationen;;KR_KRB_SB2;;
Experte;Auftrag_Belegwesen;;KR_KRB_SB2;;
Experte;Auftrag_Buchungen;;KR_KRB_SB2;;
Experte;Inventur_lesen;;KR_KRB_SB2;;
Experte;Batchjob_Keyuser;;KR_KRB_SB2;;
Experte;Frontoffice_Tarifkunden_KD;;KR_KRB_SB2;;
Experte;Controlling_Hauptbuch;;KR_KRB_SB2;;
Experte;Controlling_Debitoren;;KR_KRB_SB2;;
Experte;Controlling_Kreditoren;;KR_KRB_SB2;;
Experte;Controlling_Rechnungseingang;;KR_KRB_SB2;;
Experte;Rechnungseingang_buchen;;KR_KRK_GL;;
Experte;Rechnungseingang_Keyuser;;KR_KRK_GL;;
Experte;Debitor_Ausbuchungen_EWB_erfassen;;KR_KRK_GL;;
Experte;Ratenvereinbarungen_lesen;;KR_KRK_GL;;
Experte;Kreditor_Auszifferung_Keyuser;;KR_KRK_GL;;
Experte;Debitor_Auszifferung_Keyuser;;KR_KRK_GL;;
Experte;Kreditor_Auszifferung;;KR_KRK_GL;;
Experte;Kreditor_Ausbuchungen_Keyuser;;KR_KRK_GL;;
Experte;Kreditor_Offene_Posten_Keyuser;;KR_KRK_GL;;
Experte;Debitor_Offene_Posten_Keyuser;;KR_KRK_GL;;
Experte;Debitor_Zahlungslaeufe_lesen;;KR_KRK_GL;;
Experte;Mahnwesen_Keyuser;;KR_KRK_GL;;
Experte;Grundstueckskataster _lesen;;KR_KRK_GL;;
Experte;Dokumentenarchivadministrator_lesen;;KR_KRK_GL;;
Experte;Benutzeradministrator_lesen;;KR_KRK_GL;;
Experte;Verwaltungsstruktur_Organisationsstruktur_lesen;;KR_KRK_GL;;
Experte;Dokumentenadministrator;;KR_KRK_GL;;
Experte;Hauptbuch_Abrechnungszeitraeume_Keyuser;;KR_KRK_GL;;
Experte;Hauptbuch_Buchungserfassung_buchen;;KR_KRK_GL;;
Experte;Hauptbuch_Betriebsstruktur_lesen;;KR_KRK_GL;;
Experte;Hauptbuch_Berichtswesen_lesen;;KR_KRK_GL;;
Experte;Belege_buchen_Keyuser;;KR_KRK_GL;;
Experte;Auftrag_Arbeit_Keyuser;;KR_KRK_GL;;
Experte;Arbeitszeiterfassung;;KR_KRK_GL;;
Experte;Auftrag_Belegwesen_Keyuser;;KR_KRK_GL;;
Experte;Auftrag_Buchungen_Keyuser;;KR_KRK_GL;;
Experte;Auftrag_Artikel_Lager_Keyuser;;KR_KRK_GL;;
Experte;Auftrag_Verwaltung_Keyuser;;KR_KRK_GL;;
Experte;Auftrag_Maschinen_Keyuser;;KR_KRK_GL;;
Experte;Strukturdefintionen_Keyuser;;KR_KRK_GL;;
Experte;Auftrag_Schnittstellen;;KR_KRK_GL;;
Experte;Auftrag_Informationen;;KR_KRK_GL;;
Experte;Controlling_Debitoren;;KR_KRK_GL;;
Experte;Controlling_Kreditoren;;KR_KRK_GL;;
Experte;Controlling_Rechnungseingang;;KR_KRK_GL;;
Experte;Controlling_Auftragsmanagement;;KR_KRK_GL;;
Experte;Debitor_Ausbuchungen_EWB_erfassen;;KR_KRK_SB1;;
Experte;Ratenvereinbarungen_buchen;;KR_KRK_SB1;;
Experte;Debitor_Auszifferung;;KR_KRK_SB1;;
Experte;Mahnwesen;;KR_KRK_SB1;;
Experte;Debitor_Offene_Posten;;KR_KRK_SB1;;
Experte;Belege_buchen_Keyuser;;KR_KRK_SB1;;
Experte;Arbeitszeiterfassung;;KR_KRK_SB1;;
Experte;Auftrag_Informationen;;KR_KRK_SB1;;
Experte;Auftrag_Verwaltung;;KR_KRK_SB1;;
Experte;Auftrag_Belegwesen;;KR_KRK_SB1;;
Experte;Auftrag_Buchungen;;KR_KRK_SB1;;
Experte;Frontoffice_Tarifkunden_KD;;KR_KRK_SB1;;
Experte;Rechnungseingang_buchen;;KR_KRK_SB2;;
Experte;Debitor_Ausbuchungen_EWB_erfassen;;KR_KRK_SB2;;
Experte;Ratenvereinbarungen_buchen;;KR_KRK_SB2;;
Experte;Kreditor_Auszifferung;;KR_KRK_SB2;;
Experte;Debitor_Auszifferung;;KR_KRK_SB2;;
Experte;Kreditor_Auszifferung_lesen;;KR_KRK_SB2;;
Experte;Debitor_Auszifferung_lesen;;KR_KRK_SB2;;
Experte;Kreditor_Ausbuchungen_erfassen;;KR_KRK_SB2;;
Experte;Kreditor_Zahlungslaeufe_erfassen;;KR_KRK_SB2;;
Experte;Mahnwesen;;KR_KRK_SB2;;
Experte;Kreditor_Offene_Posten;;KR_KRK_SB2;;
Experte;Debitor_Offene_Posten;;KR_KRK_SB2;;
Experte;Hauptbuch_Buchungserfassung_buchen;;KR_KRK_SB2;;
Experte;Hauptbuch_Betriebsstruktur_lesen;;KR_KRK_SB2;;
Experte;Hauptbuch_Berichtswesen_lesen;;KR_KRK_SB2;;
Experte;Belege_buchen_Keyuser;;KR_KRK_SB2;;
Experte;Arbeitszeiterfassung;;KR_KRK_SB2;;
Experte;Auftrag_Informationen;;KR_KRK_SB2;;
Experte;Auftrag_Verwaltung;;KR_KRK_SB2;;
Experte;Auftrag_Belegwesen;;KR_KRK_SB2;;
Experte;Auftrag_Buchungen;;KR_KRK_SB2;;
Experte;Frontoffice_Tarifkunden_KD;;KR_KRK_SB2;;
Experte;Rechnungseingang_buchen;;KR_KRK_SB3;;
Experte;Kreditor_Auszifferung_lesen;;KR_KRK_SB3;;
Experte;Kreditor_Ausbuchungen_erfassen;;KR_KRK_SB3;;
Experte;Kreditor_Zahlungslaeufe_erfassen;;KR_KRK_SB3;;
Experte;Kreditor_Offene_Posten;;KR_KRK_SB3;;
Experte;Rechnungseingang_lesen;;KR_KRK_SB4;;
Experte;Debitor_Ausbuchungen_EWB_erfassen;;KR_KRK_SB4;;
Experte;Ratenvereinbarungen_buchen;;KR_KRK_SB4;;
Experte;Kreditor_Auszifferung;;KR_KRK_SB4;;
Experte;Debitor_Auszifferung;;KR_KRK_SB4;;
Experte;Debitor_Auszifferung_lesen;;KR_KRK_SB4;;
Experte;Debitor_Offene_Posten_Keyuser;;KR_KRK_SB4;;
Experte;Mahnwesen_Keyuser;;KR_KRK_SB4;;
Experte;Kreditor_Offene_Posten_lesen;;KR_KRK_SB4;;
Experte;Grundstueckskataster _lesen;;KR_KRK_SB4;;
Experte;Dokumentenarchivadministrator_lesen;;KR_KRK_SB4;;
Experte;Verwaltungsstruktur_Organisationsstruktur_lesen;;KR_KRK_SB4;;
Experte;Dokumentenadministrator;;KR_KRK_SB4;;
Experte;Hauptbuch_Buchungserfassung_buchen;;KR_KRK_SB4;;
Experte;Hauptbuch_Betriebsstruktur_lesen;;KR_KRK_SB4;;
Experte;Hauptbuch_Berichtswesen_lesen;;KR_KRK_SB4;;
Experte;Belege_buchen_Keyuser;;KR_KRK_SB4;;
Experte;Auftrag_Arbeit_Keyuser;;KR_KRK_SB4;;
Experte;Arbeitszeiterfassung;;KR_KRK_SB4;;
Experte;Auftrag_Belegwesen_Keyuser;;KR_KRK_SB4;;
Experte;Auftrag_Buchungen_Keyuser;;KR_KRK_SB4;;
Experte;Auftrag_Artikel_Lager_Keyuser;;KR_KRK_SB4;;
Experte;Auftrag_Verwaltung_Keyuser;;KR_KRK_SB4;;
Experte;Auftrag_Maschinen_Keyuser;;KR_KRK_SB4;;
Experte;Strukturdefintionen_Keyuser;;KR_KRK_SB4;;
Experte;Auftrag_Schnittstellen;;KR_KRK_SB4;;
Experte;Auftrag_Informationen;;KR_KRK_SB4;;
Experte;Frontoffice_Tarifkunden_KD;;KR_KRK_SB4;;
Experte;Controlling_Debitoren;;KR_KRK_SB4;;
Experte;Controlling_Auftragsmanagement;;KR_KRK_SB4;;
Experte;Rechnungseingang_Keyuser;;KR_KR_AL;;
Experte;Gebuehrenerfassung_Keyuser;;KR_KR_AL;;
Experte;Debitor_Ausbuchungen_EWB_Keyuser;;KR_KR_AL;;
Experte;Bankclearing_Keyuser;;KR_KR_AL;;
Experte;Ratenvereinbarungen_lesen;;KR_KR_AL;;
Experte;Kreditor_Auszifferung_Keyuser;;KR_KR_AL;;
Experte;Debitor_Auszifferung_Keyuser;;KR_KR_AL;;
Experte;Kreditor_Ausbuchungen_Keyuser;;KR_KR_AL;;
Experte;Kreditor_Offene_Posten_Keyuser;;KR_KR_AL;;
Experte;Debitor_Offene_Posten_Keyuser;;KR_KR_AL;;
Experte;Debitor_Zahlungslaeufe_Keyuser;;KR_KR_AL;;
Experte;Kreditor_Zahlungslaeufe_Keyuser;;KR_KR_AL;;
Experte;Mahnwesen_Keyuser;;KR_KR_AL;;
Experte;Umsatzstatistik;;KR_KR_AL;;
Experte;Grundstueckskataster _lesen;;KR_KR_AL;;
Experte;Benutzeradministrator_lesen;;KR_KR_AL;;
Experte;Dokumentenadministrator;;KR_KR_AL;;
Experte;Frontoffice_lesen;;KR_KR_AL;;
Experte;Kostenrechnung_lesen;;KR_KR_AL;;
Experte;Periodensaldenlaeufe_lesen;;KR_KR_AL;;
Experte;Buchhalterische_Schnittstellen_Keyuser;;KR_KR_AL;;
Experte;Hauptbuch_Berichtswesen_Keyuser;;KR_KR_AL;;
Experte;Hauptbuch_Kasse_Keyuser;;KR_KR_AL;;
Experte;Hauptbuch_Abrechnungszeitraeume_Keyuser;;KR_KR_AL;;
Experte;Hauptbuch_Buchungsstammdaten_Keyuser;;KR_KR_AL;;
Experte;Hauptbuch_Buchungserfassung_Keyuser;;KR_KR_AL;;
Experte;Hauptbuch_Betriebsstruktur_Keyuser;;KR_KR_AL;;
Experte;Umsatzsteuervoranmeldung_Keyuser;;KR_KR_AL;;
Experte;Belege_buchen_Keyuser;;KR_KR_AL;;
Experte;Auftrag_Arbeit_Keyuser;;KR_KR_AL;;
Experte;Arbeitszeiterfassung;;KR_KR_AL;;
Experte;Auftrag_Belegwesen_Keyuser;;KR_KR_AL;;
Experte;Auftrag_Buchungen_Keyuser;;KR_KR_AL;;
Experte;Auftrag_Artikel_Lager_Keyuser;;KR_KR_AL;;
Experte;Auftrag_Verwaltung_Keyuser;;KR_KR_AL;;
Experte;Auftrag_Maschinen_Keyuser;;KR_KR_AL;;
Experte;Strukturdefintionen_Keyuser;;KR_KR_AL;;
Experte;Auftrag_Schnittstellen;;KR_KR_AL;;
Experte;Auftrag_Informationen;;KR_KR_AL;;
Experte;Inventur_lesen;;KR_KR_AL;;
Experte;Controlling_Basis;;KR_KR_AL;;
Experte;Batchjob_Keyuser;;KR_KR_AL;;
Experte;DSGVO_Verantwortung;;KR_KR_AL;;
Experte;Controlling_Hauptbuch;;KR_KR_AL;;
Experte;Controlling_Anlagenbuchhaltung;;KR_KR_AL;;
Experte;Controlling_Debitoren;;KR_KR_AL;;
Experte;Controlling_Kreditoren;;KR_KR_AL;;
Experte;Controlling_Rechnungseingang;;KR_KR_AL;;
Experte;Controlling_Auftragsmanagement;;KR_KR_AL;;
Experte;Aussetzung_Saeumnis_Keyuser;;KR_KVA_GL;;
Experte;Bankclearing_Keyuser;;KR_KVA_GL;;
Experte;Ratenvereinbarungen_Keyuser;;KR_KVA_GL;;
Experte;Debitor_Zahlungslaeufe_Keyuser;;KR_KVA_GL;;
Experte;Debitor_Externe_Zahlungsdienstleister_Keyuser;;KR_KVA_GL;;
Experte;Mahnwesen_Keyuser;;KR_KVA_GL;;
Experte;Beitragsmanagement_lesen;;KR_KVA_GL;;
Experte;Abschlagsrechnungen;;KR_KVA_GL;;
Experte;Tarifkundenrechnungen;;KR_KVA_GL;;
Standard;Abrechnungsdokumentendruck;;KR_KVA_GL;;
Experte;Kostenverteilrechnung_Abrechnungsvorbereitung;;KR_KVA_GL;;
Standard;Umsatzstatistik_Simulation_BAG_Konzession;;KR_KVA_GL;;
Experte;Verbrauchsabrechnungsstorno;;KR_KVA_GL;;
Experte;Controlling_Grosskunden_und_Tarifkundenabrechnung;;KR_KVA_GL;;
Experte;Verwaltungsstruktur_Organisationsstruktur;;KR_KVA_GL;;
Experte;Grundstueckskataster _lesen;;KR_KVA_GL;;
Experte;Posteingang_lesen;;KR_KVA_GL;;
Experte;Dokumentenarchivadministrator_lesen;;KR_KVA_GL;;
Experte;Anwendungsadministrator_lesen;;KR_KVA_GL;;
Experte;Benutzeradministrator_lesen;;KR_KVA_GL;;
Experte;Dokumentenadministrator;;KR_KVA_GL;;
Kompakt;CRM;;KR_KVA_GL;;
Standard;Servicemitarbeiter_Tarifkunden;;KR_KVA_GL;;
Experte;Periodensaldenlaeufe_Keyuser;;KR_KVA_GL;;
Experte;Hauptbuch_Abrechnungszeitraeume_Keyuser;;KR_KVA_GL;;
Experte;Hauptbuch_Buchungsstammdaten_Keyuser;;KR_KVA_GL;;
Experte;Hauptbuch_Buchungserfassung_Keyuser;;KR_KVA_GL;;
Experte;Hauptbuch_Buchungserfassung_buchen;;KR_KVA_GL;;
Experte;Hauptbuch_Betriebsstruktur_Keyuser;;KR_KVA_GL;;
Standard;Debitor_Offene_Posten_Management_Keyuser;;KR_KVA_GL;;
Experte;Turnustausch;;KR_KVA_GL;;
Experte;Geraete_Bewegungen_Keyuser;;KR_KVA_GL;;
Standard;Ablesung_technische_und_kaufmaennische_Messwerte_Keyuser;;KR_KVA_GL;;
Standard;Geraete_Bearbeitung_Keyuser;;KR_KVA_GL;;
Experte;Eichung_Stichproben_lesen;;KR_KVA_GL;;
Experte;Tarifkundentarife_ohne_Netzentgeltdatenbank;;KR_KVA_GL;;
Experte;Grosskunden_und_Tarifkundenabrechnung_ohne_Netzentgeltdatenbank_Keyuser;;KR_KVA_GL;;
Experte;Controlling_Basis;;KR_KVA_GL;;
Experte;Batchjob_Keyuser;;KR_KVA_GL;;
Kompakt;Frontoffice_Tarifkunden_Keyuser;;KR_KVA_GL;;
Experte;Controlling_Hauptbuch;;KR_KVA_GL;;
Experte;Controlling_Kostenrechnung;;KR_KVA_GL;;
Experte;Controlling_Beitragsmanagement;;KR_KVA_GL;;
Experte;Controlling_Einkaufsmanagement;;KR_KVA_GL;;
Experte;Controlling_Geraetemanagement;;KR_KVA_GL;;
Experte;Controlling_Dezentrale_Anlagen;;KR_KVA_GL;;
Experte;Qualifikationsverfahren_lesen;;KR_KVA_GL;;
Experte;Gebuehrenerfassung_lesen;;KR_KVA_KEY;;
Experte;Aussetzung_Saeumnis_lesen;;KR_KVA_KEY;;
Experte;Vertragskonten_lesen;;KR_KVA_KEY;;
Experte;Debitor_Ausbuchungen_EWB_lesen;;KR_KVA_KEY;;
Experte;Bankclearing_lesen;;KR_KVA_KEY;;
Experte;Ratenvereinbarungen_lesen;;KR_KVA_KEY;;
Experte;Debitor_Auszifferung;;KR_KVA_KEY;;
Experte;Debitor_Zahlungslaeufe_lesen;;KR_KVA_KEY;;
Experte;Debitor_Externe_Zahlungsdienstleister_lesen;;KR_KVA_KEY;;
Experte;Mahnwesen_lesen;;KR_KVA_KEY;;
Experte;Debitor_Offene_Posten_lesen;;KR_KVA_KEY;;
Experte;Energiedatenmanagement_Keyuser;;KR_KVA_KEY;;
Experte;Abschlagsrechnungen;;KR_KVA_KEY;;
Experte;Einspeisung_Keyuser;;KR_KVA_KEY;;
Experte;Tarifkundenrechnungen;;KR_KVA_KEY;;
Standard;Abrechnungsdokumentendruck;;KR_KVA_KEY;;
Experte;Kostenverteilrechnung_Abrechnungsvorbereitung;;KR_KVA_KEY;;
Standard;Umsatzstatistik_Simulation_BAG_Konzession;;KR_KVA_KEY;;
Experte;Verbrauchsabrechnungsstorno;;KR_KVA_KEY;;
Experte;Controlling_Grosskunden_und_Tarifkundenabrechnung;;KR_KVA_KEY;;
Experte;Verwaltungsstruktur_Organisationsstruktur;;KR_KVA_KEY;;
Experte;Posteingang_lesen;;KR_KVA_KEY;;
Experte;Dokumentenarchivadministrator_lesen;;KR_KVA_KEY;;
Experte;Anwendungsadministrator_lesen;;KR_KVA_KEY;;
Experte;Benutzeradministrator_lesen;;KR_KVA_KEY;;
Experte;Dokumentenadministrator;;KR_KVA_KEY;;
Kompakt;CRM;;KR_KVA_KEY;;
Standard;Servicemitarbeiter_Tarifkunden;;KR_KVA_KEY;;
Experte;Periodensaldenlaeufe_Keyuser;;KR_KVA_KEY;;
Experte;Hauptbuch_Abrechnungszeitraeume_Keyuser;;KR_KVA_KEY;;
Experte;Hauptbuch_Buchungsstammdaten_Keyuser;;KR_KVA_KEY;;
Experte;Hauptbuch_Buchungserfassung_Keyuser;;KR_KVA_KEY;;
Experte;Hauptbuch_Buchungserfassung_buchen;;KR_KVA_KEY;;
Experte;Hauptbuch_Betriebsstruktur_Keyuser;;KR_KVA_KEY;;
Experte;Hauptbuch_Berichtswesen_lesen;;KR_KVA_KEY;;
Experte;Turnustausch;;KR_KVA_KEY;;
Experte;Geraete_Bewegungen_Keyuser;;KR_KVA_KEY;;
Kompakt;Ablesung_Ablesesteuerung;;KR_KVA_KEY;;
Standard;Geraete_Bearbeitung_Keyuser;;KR_KVA_KEY;;
Experte;Eichung_Stichproben_lesen;;KR_KVA_KEY;;
Experte;Tarifkundentarife_ohne_Netzentgeltdatenbank;;KR_KVA_KEY;;
Experte;Grosskunden_und_Tarifkundenabrechnung_ohne_Netzentgeltdatenbank_Keyuser;;KR_KVA_KEY;;
Experte;Controlling_Basis;;KR_KVA_KEY;;
Experte;Batchjob_Keyuser;;KR_KVA_KEY;;
Kompakt;Frontoffice_Tarifkunden_Keyuser;;KR_KVA_KEY;;
Experte;Controlling_Hauptbuch;;KR_KVA_KEY;;
Experte;Controlling_Kostenrechnung;;KR_KVA_KEY;;
Experte;Controlling_Debitoren;;KR_KVA_KEY;;
Experte;Controlling_Geraetemanagement;;KR_KVA_KEY;;
Experte;Controlling_Dezentrale_Anlagen;;KR_KVA_KEY;;
Experte;Qualifikationsverfahren_lesen;;KR_KVA_KEY;;
Experte;Gebuehrenerfassung_lesen;;KR_KVA_SB_A1;;
Experte;Aussetzung_Saeumnis_lesen;;KR_KVA_SB_A1;;
Experte;Vertragskonten_lesen;;KR_KVA_SB_A1;;
Experte;Debitor_Ausbuchungen_EWB_lesen;;KR_KVA_SB_A1;;
Experte;Bankclearing_lesen;;KR_KVA_SB_A1;;
Experte;Ratenvereinbarungen_lesen;;KR_KVA_SB_A1;;
Experte;Debitor_Auszifferung;;KR_KVA_SB_A1;;
Experte;Debitor_Zahlungslaeufe_lesen;;KR_KVA_SB_A1;;
Experte;Debitor_Externe_Zahlungsdienstleister_lesen;;KR_KVA_SB_A1;;
Experte;Mahnwesen_lesen;;KR_KVA_SB_A1;;
Experte;Debitor_Offene_Posten_lesen;;KR_KVA_SB_A1;;
Experte;Abschlagsrechnungen;;KR_KVA_SB_A1;;
Experte;Tarifkundenrechnungen;;KR_KVA_SB_A1;;
Standard;Abrechnungsdokumentendruck;;KR_KVA_SB_A1;;
Standard;Umsatzstatistik_Simulation_BAG_Konzession;;KR_KVA_SB_A1;;
Experte;Verbrauchsabrechnungsstorno;;KR_KVA_SB_A1;;
Experte;Controlling_Grosskunden_und_Tarifkundenabrechnung;;KR_KVA_SB_A1;;
Experte;Posteingang_lesen;;KR_KVA_SB_A1;;
Experte;Dokumentenadministrator;;KR_KVA_SB_A1;;
Standard;Servicemitarbeiter_Tarifkunden;;KR_KVA_SB_A1;;
Experte;Vertragsmanagement_lesen;;KR_KVA_SB_A1;;
Experte;CRM_lesen;;KR_KVA_SB_A1;;
Experte;Controlling_CRM;;KR_KVA_SB_A1;;
Experte;Controlling_Kundendaten;;KR_KVA_SB_A1;;
Experte;Controlling_Vertragsmanagement;;KR_KVA_SB_A1;;
Experte;Periodensaldenlaeufe_Keyuser;;KR_KVA_SB_A1;;
Experte;Hauptbuch_Abrechnungszeitraeume_Keyuser;;KR_KVA_SB_A1;;
Experte;Hauptbuch_Buchungsstammdaten_Keyuser;;KR_KVA_SB_A1;;
Experte;Hauptbuch_Buchungserfassung_buchen;;KR_KVA_SB_A1;;
Experte;Hauptbuch_Betriebsstruktur_Keyuser;;KR_KVA_SB_A1;;
Experte;Hauptbuch_Berichtswesen_lesen;;KR_KVA_SB_A1;;
Experte;Turnustausch;;KR_KVA_SB_A1;;
Experte;Eichung_Stichproben_lesen;;KR_KVA_SB_A1;;
Experte;Geraete_Bearbeitung_lesen;;KR_KVA_SB_A1;;
Experte;Geraete_Bewegungen_lesen;;KR_KVA_SB_A1;;
Experte;Technische_Messwerte_lesen;;KR_KVA_SB_A1;;
Experte;Geraete_Stammdaten_lesen;;KR_KVA_SB_A1;;
