Rollensatz;Anwendungsrolle;Benutzer;Gruppe;Gültig von;Gültig bis
Experte;Grosskunden_und_Tarifkundenabrechnung_ohne_Netzentgeltdatenbank_Keyuser;;KR_KVA_SB_A1;;
Experte;Controlling_Basis;;KR_KVA_SB_A1;;
Experte;Batchjob_Keyuser;;KR_KVA_SB_A1;;
Experte;Aktivitaetenmanagement;;KR_KVA_SB_A1;;
Experte;Controlling_Hauptbuch;;KR_KVA_SB_A1;;
Experte;Controlling_Kostenrechnung;;KR_KVA_SB_A1;;
Experte;Controlling_Debitoren;;KR_KVA_SB_A1;;
Experte;Controlling_Geraetemanagement;;KR_KVA_SB_A1;;
Experte;Controlling_Ablesung_und_Ablesesteuerung;;KR_KVA_SB_A1;;
Experte;Controlling_Dezentrale_Anlagen;;KR_KVA_SB_A1;;
Experte;Geraete_einbauen;;KR_KVA_SB_A1;;
Experte;Gebuehrenerfassung_lesen;;KR_KVA_SB_A2;;
Experte;Aussetzung_Saeumnis_lesen;;KR_KVA_SB_A2;;
Experte;Vertragskonten_lesen;;KR_KVA_SB_A2;;
Experte;Debitor_Ausbuchungen_EWB_lesen;;KR_KVA_SB_A2;;
Experte;Bankclearing_lesen;;KR_KVA_SB_A2;;
Experte;Ratenvereinbarungen_lesen;;KR_KVA_SB_A2;;
Experte;Debitor_Auszifferung;;KR_KVA_SB_A2;;
Experte;Debitor_Zahlungslaeufe_lesen;;KR_KVA_SB_A2;;
Experte;Debitor_Externe_Zahlungsdienstleister_lesen;;KR_KVA_SB_A2;;
Experte;Mahnwesen_lesen;;KR_KVA_SB_A2;;
Experte;Debitor_Offene_Posten_lesen;;KR_KVA_SB_A2;;
Experte;Produktmanagement_Keyuser;;KR_KVA_SB_A2;;
Experte;Bestandskundenmanagement_Keyuser;;KR_KVA_SB_A2;;
Experte;Abschlagsrechnungen;;KR_KVA_SB_A2;;
Experte;Einspeisung_Keyuser;;KR_KVA_SB_A2;;
Experte;Tarifkundenrechnungen;;KR_KVA_SB_A2;;
Standard;Abrechnungsdokumentendruck;;KR_KVA_SB_A2;;
Experte;Kostenverteilrechnung_Abrechnungsvorbereitung;;KR_KVA_SB_A2;;
Standard;Umsatzstatistik_Simulation_BAG_Konzession;;KR_KVA_SB_A2;;
Experte;Verbrauchsabrechnungsstorno;;KR_KVA_SB_A2;;
Experte;Controlling_Grosskunden_und_Tarifkundenabrechnung;;KR_KVA_SB_A2;;
Experte;Verwaltungsstruktur_Organisationsstruktur;;KR_KVA_SB_A2;;
Experte;Posteingang_lesen;;KR_KVA_SB_A2;;
Experte;Dokumentenadministrator;;KR_KVA_SB_A2;;
Standard;Servicemitarbeiter_Tarifkunden;;KR_KVA_SB_A2;;
Experte;Vertragsmanagement_lesen;;KR_KVA_SB_A2;;
Experte;CRM_lesen;;KR_KVA_SB_A2;;
Experte;Controlling_CRM;;KR_KVA_SB_A2;;
Experte;Controlling_Kundendaten;;KR_KVA_SB_A2;;
Experte;Controlling_Vertragsmanagement;;KR_KVA_SB_A2;;
Experte;Hauptbuch_Buchungserfassung_lesen;;KR_KVA_SB_A2;;
Experte;Hauptbuch_Abrechnungszeitraeume_lesen;;KR_KVA_SB_A2;;
Experte;Hauptbuch_Betriebsstruktur_lesen;;KR_KVA_SB_A2;;
Experte;Hauptbuch_Berichtswesen_lesen;;KR_KVA_SB_A2;;
Experte;Turnustausch;;KR_KVA_SB_A2;;
Experte;Geraete_Bewegungen_Keyuser;;KR_KVA_SB_A2;;
Kompakt;Ablesung_Ablesesteuerung;;KR_KVA_SB_A2;;
Standard;Geraete_Bearbeitung_Keyuser;;KR_KVA_SB_A2;;
Experte;Eichung_Stichproben_lesen;;KR_KVA_SB_A2;;
Experte;Tarifkundentarife_ohne_Netzentgeltdatenbank;;KR_KVA_SB_A2;;
Experte;Grosskunden_und_Tarifkundenabrechnung_ohne_Netzentgeltdatenbank_Keyuser;;KR_KVA_SB_A2;;
Experte;Controlling_Basis;;KR_KVA_SB_A2;;
Experte;Aktivitaetenmanagement;;KR_KVA_SB_A2;;
Experte;Controlling_Hauptbuch;;KR_KVA_SB_A2;;
Experte;Controlling_Kostenrechnung;;KR_KVA_SB_A2;;
Experte;Controlling_Debitoren;;KR_KVA_SB_A2;;
Experte;Controlling_Geraetemanagement;;KR_KVA_SB_A2;;
Experte;Controlling_Dezentrale_Anlagen;;KR_KVA_SB_A2;;
Experte;Geraete_einbauen;;KR_KVA_SB_A2;;
Experte;Aussetzung_Saeumnis;;KR_KVA_SB_IM;;
Experte;Bankclearing;;KR_KVA_SB_IM;;
Experte;Ratenvereinbarungen_buchen;;KR_KVA_SB_IM;;
Experte;Debitor_Zahlungslaeufe_buchen;;KR_KVA_SB_IM;;
Experte;Debitor_Externe_Zahlungsdienstleister;;KR_KVA_SB_IM;;
Experte;Mahnwesen;;KR_KVA_SB_IM;;
Standard;Abrechnungsdokumentendruck;;KR_KVA_SB_IM;;
Experte;Grosskunden_und_Tarifkundenabrechnung_lesen;;KR_KVA_SB_IM;;
Experte;Controlling_Grosskunden_und_Tarifkundenabrechnung;;KR_KVA_SB_IM;;
Experte;Posteingang_lesen;;KR_KVA_SB_IM;;
Experte;Dokumentenadministrator;;KR_KVA_SB_IM;;
Standard;Servicemitarbeiter_Tarifkunden;;KR_KVA_SB_IM;;
Experte;Vertragsmanagement_lesen;;KR_KVA_SB_IM;;
Experte;CRM_lesen;;KR_KVA_SB_IM;;
Experte;Controlling_CRM;;KR_KVA_SB_IM;;
Experte;Controlling_Kundendaten;;KR_KVA_SB_IM;;
Experte;Controlling_Vertragsmanagement;;KR_KVA_SB_IM;;
Experte;Hauptbuch_Buchungsstammdaten_lesen;;KR_KVA_SB_IM;;
Experte;Hauptbuch_Buchungserfassung_buchen;;KR_KVA_SB_IM;;
Experte;Hauptbuch_Abrechnungszeitraeume_lesen;;KR_KVA_SB_IM;;
Experte;Hauptbuch_Betriebsstruktur_lesen;;KR_KVA_SB_IM;;
Experte;Hauptbuch_Berichtswesen_lesen;;KR_KVA_SB_IM;;
Standard;Debitor_Offene_Posten_Management;;KR_KVA_SB_IM;;
Experte;Eichung_Stichproben_lesen;;KR_KVA_SB_IM;;
Experte;Geraete_Bearbeitung_lesen;;KR_KVA_SB_IM;;
Experte;Geraete_Bewegungen_lesen;;KR_KVA_SB_IM;;
Experte;Technische_Messwerte_lesen;;KR_KVA_SB_IM;;
Experte;Turnustausch_lesen;;KR_KVA_SB_IM;;
Experte;Geraete_Stammdaten_lesen;;KR_KVA_SB_IM;;
Experte;Controlling_Basis;;KR_KVA_SB_IM;;
Experte;Aktivitaetenmanagement;;KR_KVA_SB_IM;;
Experte;Controlling_Hauptbuch;;KR_KVA_SB_IM;;
Experte;Controlling_Kostenrechnung;;KR_KVA_SB_IM;;
Experte;Controlling_Debitoren;;KR_KVA_SB_IM;;
Experte;Controlling_Geraetemanagement;;KR_KVA_SB_IM;;
Experte;Controlling_Ablesung_und_Ablesesteuerung;;KR_KVA_SB_IM;;
Experte;Controlling_Dezentrale_Anlagen;;KR_KVA_SB_IM;;
Experte;Umsatzstatistik;;KR_KVD_GL;;
Standard;Tarifkundenabrechnung;;KR_KVD_GL;;
Experte;Verbrauchsabrechnungsstorno;;KR_KVD_GL;;
Experte;Dokumentenarchivadministrator_lesen;;KR_KVD_GL;;
Experte;Anwendungsadministrator_lesen;;KR_KVD_GL;;
Experte;Benutzeradministrator_lesen;;KR_KVD_GL;;
Experte;Dokumentenadministrator _lesen;;KR_KVD_GL;;
Standard;Debitor_Offene_Posten_Management;;KR_KVD_GL;;
Standard;Beitragsmanagement_und_Kataster_Keyuser;;KR_KVD_GL;;
Kompakt;Geraetemanagement;;KR_KVD_GL;;
Standard;Verwaltung;;KR_KVD_GL;;
Standard;CRM_Keyuser_Sta;;KR_KVD_GL;;
Experte;Controlling_Dezentrale_Anlagen;;KR_KVD_GL;;
Experte;Ratenvereinbarungen_lesen;;KR_KVD_SB1;;
Experte;Mahnwesen_lesen;;KR_KVD_SB1;;
Experte;Debitor_Offene_Posten_lesen;;KR_KVD_SB1;;
Experte;Grosskunden_und_Tarifkundenabrechnung_lesen;;KR_KVD_SB1;;
Experte;Posteingang;;KR_KVD_SB1;;
Experte;Verwaltungsstruktur_Organisationsstruktur;;KR_KVD_SB1;;
Experte;Dokumentenadministrator;;KR_KVD_SB1;;
Experte;Backoffice_Tarifkunden;;KR_KVD_SB1;;
Standard;Debitor_Forderungsmanagement;;KR_KVD_SB1;;
Standard;Beitragsmanagement_und_Kataster_Keyuser;;KR_KVD_SB1;;
Experte;Controlling_Dezentrale_Anlagen;;KR_KVD_SB1;;
Experte;Umsatzstatistik;;KR_KVK_GL;;
Standard;Tarifkundenabrechnung;;KR_KVK_GL;;
Experte;Verbrauchsabrechnungsstorno;;KR_KVK_GL;;
Experte;Dokumentenarchivadministrator_lesen;;KR_KVK_GL;;
Experte;Anwendungsadministrator_lesen;;KR_KVK_GL;;
Experte;Benutzeradministrator_lesen;;KR_KVK_GL;;
Experte;Dokumentenadministrator _lesen;;KR_KVK_GL;;
Standard;Debitor_Offene_Posten_Management;;KR_KVK_GL;;
Standard;Beitragsmanagement_und_Kataster_Keyuser;;KR_KVK_GL;;
Kompakt;Geraetemanagement;;KR_KVK_GL;;
Standard;Verwaltung;;KR_KVK_GL;;
Standard;CRM_Keyuser_Sta;;KR_KVK_GL;;
Experte;Controlling_Dezentrale_Anlagen;;KR_KVK_GL;;
Experte;Ratenvereinbarungen_lesen;;KR_KVK_SB1;;
Experte;Mahnwesen_lesen;;KR_KVK_SB1;;
Experte;Debitor_Offene_Posten_lesen;;KR_KVK_SB1;;
Experte;Zaehlerstaende_und_Energiemengen;;KR_KVK_SB1;;
Experte;Abschlagsrechnungen;;KR_KVK_SB1;;
Experte;Umsatzstatistik;;KR_KVK_SB1;;
Experte;Tarifkundenrechnungen;;KR_KVK_SB1;;
Experte;Verbrauchsabrechnungsstorno;;KR_KVK_SB1;;
Experte;Backoffice_Tarifkunden;;KR_KVK_SB1;;
Experte;Dezentrale_Anlagen_User;;KR_KVK_SB1;;
Experte;Geraete_Bearbeitung;;KR_KVK_SB1;;
Experte;Frontoffice_Tarifkunden_VA;;KR_KVK_SB1;;
Experte;Frontoffice_Tarifkunden_KD;;KR_KVK_SB1;;
Experte;Frontoffice_Tarifkunden_VM;;KR_KVK_SB1;;
Experte;Controlling_Dezentrale_Anlagen;;KR_KVK_SB1;;
Experte;Geraete_einbauen;;KR_KVK_SB1;;
Experte;Ratenvereinbarungen_lesen;;KR_KVK_SB2;;
Experte;Mahnwesen_lesen;;KR_KVK_SB2;;
Experte;Debitor_Offene_Posten_lesen;;KR_KVK_SB2;;
Experte;Zaehlerstaende_und_Energiemengen;;KR_KVK_SB2;;
Experte;Abschlagsrechnungen;;KR_KVK_SB2;;
Experte;Umsatzstatistik;;KR_KVK_SB2;;
Experte;Tarifkundenrechnungen;;KR_KVK_SB2;;
Experte;Grosskunden_und_Tarifkundenabrechnung_lesen;;KR_KVK_SB2;;
Experte;Verbrauchsabrechnungsstorno;;KR_KVK_SB2;;
Experte;Posteingang;;KR_KVK_SB2;;
Experte;Verwaltungsstruktur_Organisationsstruktur;;KR_KVK_SB2;;
Experte;Dokumentenadministrator;;KR_KVK_SB2;;
Experte;Backoffice_Tarifkunden;;KR_KVK_SB2;;
Standard;Debitor_Forderungsmanagement;;KR_KVK_SB2;;
Standard;Beitragsmanagement_und_Kataster_Keyuser;;KR_KVK_SB2;;
Experte;Dezentrale_Anlagen_User;;KR_KVK_SB2;;
Experte;Geraete_Bearbeitung;;KR_KVK_SB2;;
Experte;Frontoffice_Tarifkunden_VA;;KR_KVK_SB2;;
Experte;Frontoffice_Tarifkunden_KD;;KR_KVK_SB2;;
Experte;Frontoffice_Tarifkunden_VM;;KR_KVK_SB2;;
Experte;Controlling_Dezentrale_Anlagen;;KR_KVK_SB2;;
Experte;Geraete_einbauen;;KR_KVK_SB2;;
Experte;Ratenvereinbarungen_lesen;;KR_KVK_SB3;;
Experte;Mahnwesen_lesen;;KR_KVK_SB3;;
Experte;Debitor_Offene_Posten_lesen;;KR_KVK_SB3;;
Experte;Zaehlerstaende_und_Energiemengen;;KR_KVK_SB3;;
Experte;Abschlagsrechnungen;;KR_KVK_SB3;;
Experte;Umsatzstatistik;;KR_KVK_SB3;;
Experte;Tarifkundenrechnungen;;KR_KVK_SB3;;
Experte;Verbrauchsabrechnungsstorno;;KR_KVK_SB3;;
Experte;Dokumentenadministrator _lesen;;KR_KVK_SB3;;
Experte;Backoffice_Tarifkunden;;KR_KVK_SB3;;
Experte;Dezentrale_Anlagen_User;;KR_KVK_SB3;;
Experte;Geraete_Bearbeitung;;KR_KVK_SB3;;
Experte;Dezentrale_Anlagen_lesen;;KR_KVK_SB3;;
Standard;CRM_Keyuser_Sta;;KR_KVK_SB3;;
Experte;Frontoffice_Tarifkunden_VA;;KR_KVK_SB3;;
Experte;Frontoffice_Tarifkunden_KD;;KR_KVK_SB3;;
Experte;Frontoffice_Tarifkunden_VM;;KR_KVK_SB3;;
Experte;Controlling_Dezentrale_Anlagen;;KR_KVK_SB3;;
Experte;Geraete_einbauen;;KR_KVK_SB3;;
Standard;Controlling Auftrag und Zähler;;KR_KVK_SB3;;
Experte;Qualifikationsverfahren_bearbeiten;;KR_KVK_SB3;;
Experte;Frontoffice_lesen;;KR_KVS_AD;;
Experte;Geraete_Bearbeitung_lesen;;KR_KVS_AD;;
Experte;Geraete_Bewegungen_lesen;;KR_KVS_AD;;
Experte;Geraete_Strukturen_lesen;;KR_KVS_AD;;
Experte;Tagwerke_lesen;;KR_KVS_AD;;
Experte;Technische_Messwerte_lesen;;KR_KVS_AD;;
Experte;Geraete_Stammdaten_lesen;;KR_KVS_AD;;
Experte;Controlling_Ablesung_und_Ablesesteuerung;;KR_KVS_AD;;
Experte;Controlling_Dezentrale_Anlagen;;KR_KVS_AD;;
Experte;Qualifikationsverfahren_lesen;;KR_KVS_AD;;
Experte;Benutzeradministrator_lesen;;KR_KVS_GL;;
Experte;Frontoffice_lesen;;KR_KVS_GL;;
Kompakt;Ablesung_Ablesesteuerung;;KR_KVS_GL;;
Kompakt;Geraetemanagement;;KR_KVS_GL;;
Experte;Frontoffice_Tarifkunden_CRM;;KR_KVS_GL;;
Experte;Controlling_Dezentrale_Anlagen;;KR_KVS_GL;;
Experte;Frontoffice_lesen;;KR_KVS_SB1;;
Kompakt;Ablesung_Ablesesteuerung;;KR_KVS_SB1;;
Kompakt;Geraetemanagement;;KR_KVS_SB1;;
Experte;Frontoffice_Tarifkunden_CRM;;KR_KVS_SB1;;
Experte;Controlling_Dezentrale_Anlagen;;KR_KVS_SB1;;
Experte;Umsatzstatistik;;KR_KV_AL;;
Experte;Dokumentenarchivadministrator_lesen;;KR_KV_AL;;
Experte;Anwendungsadministrator_lesen;;KR_KV_AL;;
Experte;Benutzeradministrator_lesen;;KR_KV_AL;;
Experte;Dokumentenadministrator _lesen;;KR_KV_AL;;
Experte;CRM_lesen;;KR_KV_AL;;
Standard;Debitor_Offene_Posten_Management;;KR_KV_AL;;
Standard;Beitragsmanagement_und_Kataster;;KR_KV_AL;;
Kompakt;Geraetemanagement;;KR_KV_AL;;
Standard;Verwaltung;;KR_KV_AL;;
Experte;Ratenvereinbarungen_lesen;;KR_KV_AZUBI;;
Experte;Mahnwesen_lesen;;KR_KV_AZUBI;;
Experte;Debitor_Offene_Posten_lesen;;KR_KV_AZUBI;;
Experte;Abschlagsrechnungen;;KR_KV_AZUBI;;
Experte;Verbrauchsabrechnungsstorno;;KR_KV_AZUBI;;
Experte;Backoffice_Tarifkunden;;KR_KV_AZUBI;;
Experte;Geraete_Bearbeitung;;KR_KV_AZUBI;;
Experte;Dezentrale_Anlagen_lesen;;KR_KV_AZUBI;;
Experte;Controlling_Dezentrale_Anlagen;;KR_KV_AZUBI;;
Standard;Controlling Auftrag und Zähler;;KR_KV_AZUBI;;
Experte;Ratenvereinbarungen_lesen;;KR_KV_SB1;;
Experte;Debitor_Auszifferung_lesen;;KR_KV_SB1;;
Experte;Mahnwesen_lesen;;KR_KV_SB1;;
Experte;Debitor_Offene_Posten_lesen;;KR_KV_SB1;;
Experte;Grosskunden_und_Tarifkundenabrechnung_lesen;;KR_KV_SB1;;
Experte;Geraete_Bearbeitung;;KR_KV_SB1;;
Standard;Frontoffice_Tarifkunden_Keyuser;;KR_KV_SB1;;
Experte;Beschwerdemanagement_Keyuser;;KR_KV_SB1;;
Experte;Controlling_Dezentrale_Anlagen;;KR_KV_SB1;;
Experte;Rechnungseingang_lesen;;KR_K_BL;;
Experte;Gebuehrenerfassung_lesen;;KR_K_BL;;
Experte;Aussetzung_Saeumnis_lesen;;KR_K_BL;;
Experte;Vertragskonten_lesen;;KR_K_BL;;
Experte;Sicherheitsleistung_lesen;;KR_K_BL;;
Experte;Debitor_Ausbuchungen_EWB_lesen;;KR_K_BL;;
Experte;Bankclearing_lesen;;KR_K_BL;;
Experte;Ratenvereinbarungen_lesen;;KR_K_BL;;
Experte;Kreditor_Auszifferung_lesen;;KR_K_BL;;
Experte;Debitor_Auszifferung_lesen;;KR_K_BL;;
Experte;Kreditor_Ausbuchungen_lesen;;KR_K_BL;;
Experte;Debitor_Zahlungslaeufe_lesen;;KR_K_BL;;
Experte;Kreditor_Zahlungslaeufe_lesen;;KR_K_BL;;
Experte;Mahnwesen_lesen;;KR_K_BL;;
Experte;Kreditor_Offene_Posten_lesen;;KR_K_BL;;
Experte;Debitor_Offene_Posten_lesen;;KR_K_BL;;
Experte;Beitragsmanagement_lesen;;KR_K_BL;;
Experte;Grosskunden_und_Tarifkundenabrechnung_lesen;;KR_K_BL;;
Experte;Controlling_Grosskunden_und_Tarifkundenabrechnung;;KR_K_BL;;
Experte;Grundstueckskataster _lesen;;KR_K_BL;;
Experte;Dokumentenarchivadministrator_lesen;;KR_K_BL;;
Experte;Anwendungsadministrator_lesen;;KR_K_BL;;
Experte;Benutzeradministrator_lesen;;KR_K_BL;;
Experte;Verwaltungsstruktur_Organisationsstruktur_lesen;;KR_K_BL;;
Experte;Dokumentenadministrator _lesen;;KR_K_BL;;
Experte;Frontoffice_lesen;;KR_K_BL;;
Experte;Vertragsmanagement_lesen;;KR_K_BL;;
Experte;CRM_lesen;;KR_K_BL;;
Experte;Controlling_CRM;;KR_K_BL;;
Experte;Controlling_Kundendaten;;KR_K_BL;;
Experte;Controlling_Vertragsmanagement;;KR_K_BL;;
Experte;Anlagenbuchhaltung_lesen;;KR_K_BL;;
Experte;Kostenrechnung_lesen;;KR_K_BL;;
Experte;Periodensaldenlaeufe_lesen;;KR_K_BL;;
Experte;Hauptbuch_Kasse_lesen;;KR_K_BL;;
Experte;Hauptbuch_Buchungsstammdaten_lesen;;KR_K_BL;;
Experte;Hauptbuch_Buchungserfassung_lesen;;KR_K_BL;;
Experte;Hauptbuch_Abrechnungszeitraeume_lesen;;KR_K_BL;;
Experte;Hauptbuch_Betriebsstruktur_lesen;;KR_K_BL;;
Experte;Hauptbuch_Sonderfunktionen_lesen;;KR_K_BL;;
Experte;Umsatzsteuervoranmeldung_lesen;;KR_K_BL;;
Experte;Buchhalterische_Schnittstellen_lesen;;KR_K_BL;;
Experte;Hauptbuch_Berichtswesen_lesen;;KR_K_BL;;
Experte;Auftrag_Buchungen_lesen;;KR_K_BL;;
Experte;Arbeitszeiterfassung_lesen;;KR_K_BL;;
Experte;Auftrag_Arbeit_lesen;;KR_K_BL;;
Experte;Auftrag_Artikel_Lager_lesen;;KR_K_BL;;
Experte;Auftrag_Belegwesen_lesen;;KR_K_BL;;
Experte;Auftrag_Informationen_lesen;;KR_K_BL;;
Experte;Auftrag_Maschinen_lesen;;KR_K_BL;;
Experte;Auftrag_Planung_lesen;;KR_K_BL;;
Experte;Auftrag_Verwaltung_lesen;;KR_K_BL;;
Experte;Dezentrale_Anlagen_lesen;;KR_K_BL;;
Experte;Eichung_Stichproben_lesen;;KR_K_BL;;
Experte;Geraete_Bearbeitung_lesen;;KR_K_BL;;
Experte;Geraete_Bewegungen_lesen;;KR_K_BL;;
Experte;Geraete_Strukturen_lesen;;KR_K_BL;;
Experte;Instandhaltungsmanagement_lesen;;KR_K_BL;;
Experte;Inventur_lesen;;KR_K_BL;;
Experte;Strukturdefintionen_lesen;;KR_K_BL;;
Experte;Tagwerke_lesen;;KR_K_BL;;
Experte;Technische_Auftraege_lesen;;KR_K_BL;;
Experte;Technische_Messwerte_lesen;;KR_K_BL;;
Experte;Turnustausch_lesen;;KR_K_BL;;
Experte;Geraete_Stammdaten_lesen;;KR_K_BL;;
Experte;Controlling_Dienste;;KR_K_BL;;
Experte;Controlling_Basis;;KR_K_BL;;
Experte;Controlling_Hauptbuch;;KR_K_BL;;
Experte;Controlling_Kostenrechnung;;KR_K_BL;;
Experte;Controlling_Anlagenbuchhaltung;;KR_K_BL;;
Experte;Hauptbuch_Folgebuchungen_lesen;;KR_K_BL;;
Experte;Controlling_Debitoren;;KR_K_BL;;
Experte;Controlling_Kreditoren;;KR_K_BL;;
Experte;Controlling_Rechnungseingang;;KR_K_BL;;
Experte;Controlling_Beitragsmanagement;;KR_K_BL;;
Experte;Controlling_Geraetemanagement;;KR_K_BL;;
Experte;Controlling_Ablesung_und_Ablesesteuerung;;KR_K_BL;;
Experte;Controlling_Dezentrale_Anlagen;;KR_K_BL;;
Experte;Controlling_Auftragsmanagement;;KR_K_BL;;
Experte;Einspeisung_lesen;;KR_TL_SB1;;
Experte;Verwaltungsstruktur_Organisationsstruktur_lesen;;KR_TL_SB1;;
Experte;Frontoffice_lesen;;KR_TL_SB1;;
Experte;Automatische_Abwasserabgabe_lesen;;KR_TL_SB1;;
Experte;Dezentrale_Anlagen_lesen;;KR_TL_SB1;;
Experte;Gasinnenpruefung_lesen;;KR_TL_SB1;;
Experte;Geraete_Bewegungen_lesen;;KR_TL_SB1;;
Experte;Turnustausch_lesen;;KR_TL_SB1;;
Experte;Vorgangsakte_lesen;;KR_TL_SB1;;
Experte;Einspeisung_Rechnungen_lesen;;KR_TL_SB1;;
Kompakt;Kreditor;;KR_kVASyAdmin;;
Kompakt;BI_3;;KR_kVASyAdmin;;
Kompakt;BI_Sonderrollen_3;;KR_kVASyAdmin;;
Kompakt;Energiedatenmanagement;;KR_kVASyAdmin;;
Kompakt;Verbrauchsabrechnung;;KR_kVASyAdmin;;
Kompakt;Einspeisung;;KR_kVASyAdmin;;
Kompakt;Systemadministrator;;KR_kVASyAdmin;;
Kompakt;Verwaltung;;KR_kVASyAdmin;;
Kompakt;Sonderrollen;;KR_kVASyAdmin;;
Kompakt;CRM;;KR_kVASyAdmin;;
Kompakt;Servicemitarbeiter;;KR_kVASyAdmin;;
Kompakt;Finanzbuchhaltung;;KR_kVASyAdmin;;
Kompakt;Marktkommunikation;;KR_kVASyAdmin;;
Kompakt;Debitor;;KR_kVASyAdmin;;
Kompakt;Dezentrale_Anlagen;;KR_kVASyAdmin;;
Kompakt;Vorgangsakte;;KR_kVASyAdmin;;
Kompakt;Technische_Auftraege;;KR_kVASyAdmin;;
Kompakt;Ablesung_Ablesesteuerung;;KR_kVASyAdmin;;
Kompakt;Geraetemanagement;;KR_kVASyAdmin;;
Kompakt;Instandhaltungsmanagement;;KR_kVASyAdmin;;
Kompakt;Auftragsmanagement;;KR_kVASyAdmin;;
Kompakt;Administrator;;KR_kVASyAdmin;;
Kompakt;TripleD_User;;KR_kVASyAdmin;;
Kompakt;Energiedatenmanagement_lesen;;KR_kVASyAdmin;;
Kompakt;Zaehlpunktumzug_Keyuser;;KR_kVASyAdmin;;
Kompakt;Vertragsdatenschnittstellen_Export;;KR_kVASyAdmin;;
Kompakt;Frontoffice_Tarifkunden_Keyuser;;KR_kVASyAdmin;;
Kompakt;Vertriebskanalmanagement_Keyuser;;KR_kVASyAdmin;;
Kompakt;Technische_Dienstleistungen;;KR_kVASyAdmin;;
Standard;CRM_Keyuser_Sta;hausmann;;;
Kompakt;Systemadministrator;siv_admin;;;
Kompakt;Administrator;siv_admin;;;
